counter,AS,Type,GranularityValue,SeverityScore,PageRank,NumBadDep,TotalDep,NumberOfVerteces,NumOfCycle,NumSetOfElement,TotNumOfSetOfElement,ADI
1,75096,ud,2,1,6.2612434894129425,1,0,0,0,2,6,3.0
2,75105,ud,2,2,6.015271177147913,1,0,0,0,2,6,3.0
3,75066,cd,1,2,0.9838284518828454,0,0,2,1,2,6,3.0
4,75073,cd,2,1,9.81315287332654,0,0,2,1,2,6,3.0
