counter,AS,Type,GranularityValue,SeverityScore,PageRank,NumBadDep,TotalDep,NumberOfVerteces,NumOfCycle,NumSetOfElement,TotNumOfSetOfElement,ADI
73,1626831,cd,2,45,39.80838415141609,0,0,5,1,5,113,9.0
74,1626823,cd,2,30,19.33398235372202,0,0,3,1,3,113,9.0
75,1626870,cd,2,44,39.131023396326555,0,0,5,1,5,113,9.0
76,1626863,cd,2,11,7.783384000929713,0,0,2,1,2,113,9.0
77,1626853,cd,2,43,40.446599876914405,0,0,5,1,5,113,9.0
78,1626911,cd,2,56,51.93836700956011,0,0,7,1,7,113,9.0
79,1626900,cd,2,48,44.12013962949644,0,0,6,1,6,113,9.0
80,1626893,cd,2,10,7.882775772016345,0,0,2,1,2,113,9.0
81,1626880,cd,2,64,73.80603904076835,0,0,8,1,8,113,9.0
82,1626935,cd,2,42,14.97448851834637,0,0,5,1,5,113,9.0
83,1626923,cd,2,55,45.437481603712385,0,0,7,1,7,113,9.0
84,1626972,cd,2,54,47.14558750844817,0,0,7,1,7,113,9.0
85,1626958,cd,2,71,71.87393304927716,0,0,9,1,9,113,9.0
86,1626945,cd,2,63,69.58979440342794,0,0,8,1,8,113,9.0
87,1626998,cd,2,47,52.005503886277154,0,0,6,1,6,113,9.0
88,1626984,cd,2,70,72.61524228237968,0,0,9,1,9,113,9.0
89,1627031,cd,2,62,72.14379535341764,0,0,8,1,8,113,9.0
90,1627021,cd,2,41,46.05224562098765,0,0,5,1,5,113,9.0
91,1627009,cd,2,53,71.52190039491914,0,0,7,1,7,113,9.0
92,1627059,cd,2,73,73.28586658784376,0,0,10,1,10,113,9.0
93,1627051,cd,2,29,8.561250056435785,0,0,3,1,3,113,9.0
94,1627044,cd,2,9,5.302115002923278,0,0,2,1,2,113,9.0
95,1627101,cd,2,8,6.38380030050285,0,0,2,1,2,113,9.0
96,1627087,cd,2,69,72.99825981366823,0,0,9,1,9,113,9.0
97,1627074,cd,2,61,47.81621181391225,0,0,8,1,8,113,9.0
98,1627129,cd,2,46,45.21210325237,0,0,6,1,6,113,9.0
99,1627115,cd,2,68,74.42793399926686,0,0,9,1,9,113,9.0
100,1627108,cd,2,7,10.43677672200605,0,0,2,1,2,113,9.0
101,1627160,cd,2,67,72.67857586869793,0,0,9,1,9,113,9.0
102,1627147,cd,2,60,70.68175802630151,0,0,8,1,8,113,9.0
103,1627140,cd,2,6,3.5240462082908603,0,0,2,1,2,113,9.0
104,1627193,cd,2,36,27.13985088841394,0,0,4,1,4,113,9.0
105,1627186,cd,2,79,7.337977179913263,0,0,2,2,2,113,9.0
106,1627174,cd,2,52,47.208921094766424,0,0,7,1,7,113,9.0
107,1627224,cd,2,5,3.6126677263087466,0,0,2,1,2,113,9.0
108,1627231,cd,2,4,3.345639939266652,0,0,2,1,2,113,9.0
109,1627217,cd,2,3,5.031376777335678,0,0,2,1,2,113,9.0
110,1627210,cd,2,2,31.422913039221008,0,0,2,1,2,113,9.0
111,1627202,cd,2,28,63.29444423907891,0,0,3,1,3,113,9.0
112,1627260,cd,2,84,14.65884984522769,0,0,2,3,2,113,9.0
113,1627252,cd,2,27,4.638266559635596,0,0,3,1,3,113,9.0
114,1627245,cd,2,78,4.681332823490692,0,0,2,2,2,113,9.0
115,1627238,cd,2,77,10.551562756792766,0,0,2,2,2,113,9.0
116,1627290,cd,2,1,3.1752901973186516,0,0,2,1,2,113,9.0
117,1627282,cd,2,26,10.576551153844678,0,0,3,1,3,113,9.0
118,1627275,cd,2,76,8.710862223062449,0,0,2,2,2,113,9.0
119,1627267,cd,2,83,10.737222342813132,0,0,3,2,3,113,9.0
