counter,AS,Type,GranularityValue,SeverityScore,PageRank,NumBadDep,TotalDep,NumberOfVerteces,NumOfCycle,NumSetOfElement,TotNumOfSetOfElement,ADI
73,21244071,ud,2,12,2.9539479305348024,1,0,0,0,2,364,21.0
74,21244083,ud,2,48,6.292969956113984,3,0,0,0,4,364,21.0
75,21243299,hl,1,2,52.30685058863672,0,182,0,0,174,364,21.0
76,21243489,hl,2,1,691.6600749239818,0,61,0,0,61,364,21.0
77,21242183,cd,2,158,5.615106299636017,0,0,2,2,2,364,21.0
78,21242176,cd,2,50,7.827638288647142,0,0,2,1,2,364,21.0
79,21242190,cd,2,78,20.177998481640195,0,0,3,1,3,364,21.0
80,21242198,cd,2,77,14.269191276997368,0,0,3,1,3,364,21.0
81,21242206,cd,2,49,10.25713031053748,0,0,2,1,2,364,21.0
82,21242213,cd,2,48,5.876679891712615,0,0,2,1,2,364,21.0
83,21242220,cd,2,76,8.009866640272854,0,0,3,1,3,364,21.0
84,21242228,cd,2,47,8.789382979070956,0,0,2,1,2,364,21.0
85,21242235,cd,2,75,16.428292113311848,0,0,3,1,3,364,21.0
86,21242118,cd,2,157,9.037664818336664,0,0,2,2,2,364,21.0
87,21242125,cd,2,46,7.913119135214592,0,0,2,1,2,364,21.0
88,21242132,cd,2,45,2.9629789528167416,0,0,2,1,2,364,21.0
89,21242139,cd,2,44,16.375222049627357,0,0,2,1,2,364,21.0
90,21242146,cd,2,74,19.19469138751366,0,0,3,1,3,364,21.0
91,21242154,cd,2,73,10.48899429728105,0,0,3,1,3,364,21.0
92,21242162,cd,2,43,5.822804771591322,0,0,2,1,2,364,21.0
93,21242169,cd,2,42,7.045902564040438,0,0,2,1,2,364,21.0
94,21242310,cd,2,72,18.213572337786225,0,0,3,1,3,364,21.0
95,21242318,cd,2,41,10.161614711706667,0,0,2,1,2,364,21.0
96,21242325,cd,2,87,21.17536075032971,0,0,4,1,4,364,21.0
97,21242334,cd,2,71,18.234515257817225,0,0,3,1,3,364,21.0
98,21242342,cd,2,40,14.993406424380968,0,0,2,1,2,364,21.0
99,21242349,cd,2,70,20.68090836760906,0,0,3,1,3,364,21.0
100,21242357,cd,2,39,19.0657036647026,0,0,2,1,2,364,21.0
101,21242364,cd,2,38,4.287748260225461,0,0,2,1,2,364,21.0
102,21242243,cd,2,37,11.00466425021321,0,0,2,1,2,364,21.0
103,21242250,cd,2,69,13.238771992515904,0,0,3,1,3,364,21.0
104,21242258,cd,2,86,17.644481010972378,0,0,4,1,4,364,21.0
105,21242267,cd,2,36,4.3434411867678016,0,0,2,1,2,364,21.0
106,21242274,cd,2,35,7.445259359721025,0,0,2,1,2,364,21.0
107,21242281,cd,2,34,4.203466034005999,0,0,2,1,2,364,21.0
108,21242288,cd,2,68,5.748334969876842,0,0,3,1,3,364,21.0
109,21242303,cd,2,33,3.1321135361156602,0,0,2,1,2,364,21.0
110,21242296,cd,2,32,3.6724213472770595,0,0,2,1,2,364,21.0
111,21241921,cd,2,110,233.28434670961502,0,0,7,1,7,364,21.0
112,21241933,cd,2,85,149.91992686765127,0,0,4,1,4,364,21.0
113,21241942,cd,2,97,182.1478972500111,0,0,5,1,5,364,21.0
114,21241952,cd,2,67,145.48657098612034,0,0,3,1,3,364,21.0
115,21241960,cd,2,66,177.43852216574652,0,0,3,1,3,364,21.0
116,21241968,cd,2,65,142.7670194323148,0,0,3,1,3,364,21.0
117,21241976,cd,2,96,179.42834569620555,0,0,5,1,5,364,21.0
118,21241857,cd,2,31,85.98402270081992,0,0,2,1,2,364,21.0
119,21241864,cd,2,95,226.44786997700965,0,0,5,1,5,364,21.0
120,21241874,cd,2,64,145.02040519172925,0,0,3,1,3,364,21.0
121,21241882,cd,2,94,181.68173145562002,0,0,5,1,5,364,21.0
122,21241892,cd,2,104,228.85099082808412,0,0,6,1,6,364,21.0
